,round,day,date,time,home,xg_home,score,xg_away,away,attendance,venue,referee,home goals,away goals
1335,Regular Season,Sat,2017-11-18,15:30,Mainz 05,1.7,1 0,0.8,Köln,30473.0,Opel Arena,Felix Brych,1,0
1336,Regular Season,Sat,2017-11-18,15:30,Wolfsburg,2.7,3 1,1.0,Freiburg,23744.0,Volkswagen Arena,Manuel Gräfe,3,1
1337,Regular Season,Sat,2017-11-18,18:30,Hertha BSC,1.5,2 4,1.4,M'Gladbach,48304.0,Olympiastadion Berlin,Bastian Dankert,2,4
1338,Regular Season,Sun,2017-11-19,15:30,Schalke 04,1.9,2 0,1.2,Hamburger SV,62271.0,Veltins-Arena,Robert Hartmann,2,0
1339,Regular Season,Sun,2017-11-19,18:00,Werder Bremen,2.8,4 0,1.3,Hannover 96,41500.0,Weserstadion,Benjamin Cortus,4,0
1340,Regular Season,Fri,2017-11-24,20:30,Hannover 96,1.6,1 1,1.3,Stuttgart,43500.0,HDI-Arena,Christian Dingert,1,1
1341,Regular Season,Sat,2017-11-25,15:30,Eint Frankfurt,0.6,0 1,1.1,Leverkusen,50000.0,Commerzbank-Arena,Patrick Ittrich,0,1
1342,Regular Season,Sat,2017-11-25,15:30,Augsburg,2.4,2 1,0.2,Wolfsburg,26541.0,WWK Arena,Tobias Stieler,2,1
1343,Regular Season,Sat,2017-11-25,15:30,Dortmund,1.8,4 4,1.8,Schalke 04,80179.0,Signal Iduna Park,Deniz Aytekin,4,4
1344,Regular Season,Sat,2017-11-25,15:30,Freiburg,2.9,2 1,0.9,Mainz 05,24000.0,Schwarzwald-Stadion,Daniel Siebert,2,1
1345,Regular Season,Sat,2017-11-25,15:30,RB Leipzig,1.2,2 0,1.0,Werder Bremen,40172.0,Red Bull Arena,Sascha Stegemann,2,0
1346,Regular Season,Sat,2017-11-25,18:30,M'Gladbach,2.4,2 1,1.9,Bayern Munich,54018.0,Stadion im Borussia-Park,Manuel Gräfe,2,1
1347,Regular Season,Sun,2017-11-26,15:30,Hamburger SV,1.7,3 0,1.1,Hoffenheim,46470.0,Volksparkstadion,Bastian Dankert,3,0
1348,Regular Season,Sun,2017-11-26,18:00,Köln,1.1,0 2,2.0,Hertha BSC,47800.0,RheinEnergieSTADION,Bibiana Steinhaus,0,2
1349,Regular Season,Fri,2017-12-01,20:30,Freiburg,1.3,0 0,0.7,Hamburger SV,24000.0,Schwarzwald-Stadion,Benjamin Brand,0,0
1350,Regular Season,Sat,2017-12-02,15:30,Hoffenheim,1.4,4 0,0.5,RB Leipzig,28299.0,Dietmar-Hopp-Stadion,Daniel Siebert,4,0
1351,Regular Season,Sat,2017-12-02,15:30,Werder Bremen,1.1,1 0,1.1,Stuttgart,41500.0,Weserstadion,Bastian Dankert,1,0
1352,Regular Season,Sat,2017-12-02,15:30,Leverkusen,2.0,1 1,0.8,Dortmund,30210.0,BayArena,Robert Hartmann,1,1
1353,Regular Season,Sat,2017-12-02,15:30,Mainz 05,0.6,1 3,2.1,Augsburg,25037.0,Opel Arena,Frank Willenborg,1,3
1354,Regular Season,Sat,2017-12-02,15:30,Bayern Munich,3.7,3 1,1.2,Hannover 96,75000.0,Allianz Arena,Guido Winkmann,3,1
1355,Regular Season,Sat,2017-12-02,18:30,Schalke 04,2.5,2 2,1.8,Köln,61761.0,Veltins-Arena,Tobias Stieler,2,2
1356,Regular Season,Sun,2017-12-03,15:30,Hertha BSC,1.1,1 2,0.5,Eint Frankfurt,38781.0,Olympiastadion Berlin,Sören Storks,1,2
1357,Regular Season,Sun,2017-12-03,18:00,Wolfsburg,1.5,3 0,1.1,M'Gladbach,24250.0,Volkswagen Arena,Benjamin Cortus,3,0
1358,Regular Season,Fri,2017-12-08,20:30,Stuttgart,0.4,0 2,1.5,Leverkusen,54650.0,Mercedes-Benz Arena,Deniz Aytekin,0,2
1359,Regular Season,Sat,2017-12-09,15:30,Dortmund,1.9,1 2,1.0,Werder Bremen,81160.0,Signal Iduna Park,Manuel Gräfe,1,2
1360,Regular Season,Sat,2017-12-09,15:30,Hamburger SV,1.3,0 0,0.1,Wolfsburg,45226.0,Volksparkstadion,Christian Dingert,0,0
1361,Regular Season,Sat,2017-12-09,15:30,RB Leipzig,1.6,2 2,0.9,Mainz 05,32817.0,Red Bull Arena,Patrick Ittrich,2,2
1362,Regular Season,Sat,2017-12-09,15:30,Eint Frankfurt,0.6,0 1,0.3,Bayern Munich,51500.0,Commerzbank-Arena,Harm Osmers,0,1
1363,Regular Season,Sat,2017-12-09,18:30,M'Gladbach,1.4,1 1,1.0,Schalke 04,54018.0,Stadion im Borussia-Park,Sascha Stegemann,1,1
1364,Regular Season,Sun,2017-12-10,13:30,Köln,1.5,3 4,3.3,Freiburg,45100.0,RheinEnergieSTADION,Robert Kampka,3,4
1365,Regular Season,Sun,2017-12-10,15:30,Hannover 96,1.4,2 0,0.8,Hoffenheim,36800.0,HDI-Arena,Markus Schmidt,2,0
1366,Regular Season,Sun,2017-12-10,18:00,Augsburg,1.2,1 1,0.6,Hertha BSC,26641.0,WWK Arena,Martin Petersen,1,1
1367,Regular Season,Tue,2017-12-12,18:30,Wolfsburg,2.4,1 1,0.5,RB Leipzig,22827.0,Volkswagen Arena,Guido Winkmann,1,1
1368,Regular Season,Tue,2017-12-12,20:30,Freiburg,1.7,1 0,0.4,M'Gladbach,23800.0,Schwarzwald-Stadion,Deniz Aytekin,1,0
1369,Regular Season,Tue,2017-12-12,20:30,Hamburger SV,1.7,1 2,1.3,Eint Frankfurt,40983.0,Volksparkstadion,Manuel Gräfe,1,2
1370,Regular Season,Tue,2017-12-12,20:30,Mainz 05,0.5,0 2,2.0,Dortmund,32976.0,Opel Arena,Benjamin Brand,0,2
1371,Regular Season,Wed,2017-12-13,18:30,Hoffenheim,1.4,1 0,0.7,Stuttgart,30150.0,Dietmar-Hopp-Stadion,Bibiana Steinhaus,1,0
1372,Regular Season,Wed,2017-12-13,20:30,Hertha BSC,2.5,3 1,2.6,Hannover 96,29231.0,Olympiastadion Berlin,Robert Hartmann,3,1
1373,Regular Season,Wed,2017-12-13,20:30,Schalke 04,3.1,3 2,1.8,Augsburg,59215.0,Veltins-Arena,Sven Jablonski,3,2
1374,Regular Season,Wed,2017-12-13,20:30,Bayern Munich,2.7,1 0,0.3,Köln,75000.0,Allianz Arena,Daniel Siebert,1,0
1375,Regular Season,Wed,2017-12-13,20:30,Leverkusen,2.6,1 0,0.4,Werder Bremen,26620.0,BayArena,Tobias Stieler,1,0
1376,Regular Season,Fri,2017-12-15,20:30,M'Gladbach,2.1,3 1,0.8,Hamburger SV,51409.0,Stadion im Borussia-Park,Markus Schmidt,3,1
1377,Regular Season,Sat,2017-12-16,15:30,Stuttgart,1.2,0 1,2.0,Bayern Munich,58885.0,Mercedes-Benz Arena,Patrick Ittrich,0,1
1378,Regular Season,Sat,2017-12-16,15:30,Köln,1.8,1 0,1.2,Wolfsburg,41100.0,RheinEnergieSTADION,Benjamin Brand,1,0
1379,Regular Season,Sat,2017-12-16,15:30,Werder Bremen,1.3,2 2,1.0,Mainz 05,39000.0,Weserstadion,Benjamin Cortus,2,2
1380,Regular Season,Sat,2017-12-16,15:30,Eint Frankfurt,1.6,2 2,1.9,Schalke 04,50600.0,Commerzbank-Arena,Robert Kampka,2,2
1381,Regular Season,Sat,2017-12-16,15:30,Augsburg,2.5,3 3,1.7,Freiburg,26345.0,WWK Arena,Christian Dingert,3,3
1382,Regular Season,Sat,2017-12-16,18:30,Dortmund,3.1,2 1,1.3,Hoffenheim,81000.0,Signal Iduna Park,Harm Osmers,2,1
1383,Regular Season,Sun,2017-12-17,15:30,Hannover 96,2.4,4 4,2.5,Leverkusen,32800.0,HDI-Arena,Sören Storks,4,4
1384,Regular Season,Sun,2017-12-17,18:00,RB Leipzig,2.3,2 3,1.2,Hertha BSC,36109.0,Red Bull Arena,Frank Willenborg,2,3
1385,Regular Season,Fri,2018-01-12,20:30,Leverkusen,0.7,1 3,1.6,Bayern Munich,30210.0,BayArena,Daniel Siebert,1,3
1386,Regular Season,Sat,2018-01-13,15:30,Eint Frankfurt,1.9,1 1,0.2,Freiburg,45300.0,Commerzbank-Arena,Sascha Stegemann,1,1
1387,Regular Season,Sat,2018-01-13,15:30,Stuttgart,0.4,1 0,1.0,Hertha BSC,57181.0,Mercedes-Benz Arena,Felix Brych,1,0
1388,Regular Season,Sat,2018-01-13,15:30,Hannover 96,2.8,3 2,0.6,Mainz 05,34500.0,HDI-Arena,Bastian Dankert,3,2
1389,Regular Season,Sat,2018-01-13,15:30,Augsburg,1.6,1 0,0.6,Hamburger SV,30087.0,WWK Arena,Manuel Gräfe,1,0
1390,Regular Season,Sat,2018-01-13,15:30,Werder Bremen,1.6,1 1,1.4,Hoffenheim,37500.0,Weserstadion,Robert Hartmann,1,1
1391,Regular Season,Sat,2018-01-13,18:30,RB Leipzig,2.6,3 1,0.4,Schalke 04,42558.0,Red Bull Arena,Deniz Aytekin,3,1
1392,Regular Season,Sun,2018-01-14,15:30,Köln,0.9,2 1,2.0,M'Gladbach,50000.0,RheinEnergieSTADION,Felix Zwayer,2,1
1393,Regular Season,Sun,2018-01-14,18:00,Dortmund,2.4,0 0,1.4,Wolfsburg,80600.0,Signal Iduna Park,Tobias Stieler,0,0
1394,Regular Season,Fri,2018-01-19,20:30,Hertha BSC,0.6,1 1,1.2,Dortmund,65893.0,Olympiastadion Berlin,Christian Dingert,1,1
1395,Regular Season,Sat,2018-01-20,15:30,M'Gladbach,1.1,2 0,1.0,Augsburg,42016.0,Stadion im Borussia-Park,Bibiana Steinhaus,2,0
1396,Regular Season,Sat,2018-01-20,15:30,Mainz 05,2.6,3 2,1.0,Stuttgart,25736.0,Opel Arena,Harm Osmers,3,2
1397,Regular Season,Sat,2018-01-20,15:30,Hoffenheim,0.7,1 4,2.6,Leverkusen,28017.0,Dietmar-Hopp-Stadion,Tobias Stieler,1,4
1398,Regular Season,Sat,2018-01-20,15:30,Wolfsburg,1.4,1 3,1.7,Eint Frankfurt,24450.0,Volkswagen Arena,Markus Schmidt,1,3
1399,Regular Season,Sat,2018-01-20,15:30,Freiburg,0.5,2 1,1.0,RB Leipzig,23700.0,Schwarzwald-Stadion,Benjamin Brand,2,1
1400,Regular Season,Sat,2018-01-20,18:30,Hamburger SV,1.0,0 2,1.2,Köln,52674.0,Volksparkstadion,Guido Winkmann,0,2
1401,Regular Season,Sun,2018-01-21,15:30,Bayern Munich,1.8,4 2,0.5,Werder Bremen,75000.0,Allianz Arena,Robert Kampka,4,2
1402,Regular Season,Sun,2018-01-21,18:00,Schalke 04,0.5,1 1,0.9,Hannover 96,60650.0,Veltins-Arena,Martin Petersen,1,1
1403,Regular Season,Fri,2018-01-26,20:30,Eint Frankfurt,1.2,2 0,1.4,M'Gladbach,47500.0,Commerzbank-Arena,Marco Fritz,2,0
1404,Regular Season,Sat,2018-01-27,15:30,Bayern Munich,2.7,5 2,1.0,Hoffenheim,75000.0,Allianz Arena,Manuel Gräfe,5,2
1405,Regular Season,Sat,2018-01-27,15:30,RB Leipzig,1.2,1 1,1.1,Hamburger SV,42558.0,Red Bull Arena,Benjamin Cortus,1,1
1406,Regular Season,Sat,2018-01-27,15:30,Stuttgart,0.6,0 2,2.7,Schalke 04,55096.0,Mercedes-Benz Arena,Felix Zwayer,0,2
1407,Regular Season,Sat,2018-01-27,15:30,Dortmund,1.3,2 2,0.4,Freiburg,81360.0,Signal Iduna Park,Daniel Siebert,2,2
1408,Regular Season,Sat,2018-01-27,15:30,Köln,1.1,1 1,0.8,Augsburg,49900.0,RheinEnergieSTADION,Christian Dingert,1,1
1409,Regular Season,Sat,2018-01-27,18:30,Werder Bremen,1.6,0 0,1.1,Hertha BSC,40030.0,Weserstadion,Bastian Dankert,0,0
1410,Regular Season,Sun,2018-01-28,15:30,Leverkusen,1.8,2 0,0.1,Mainz 05,25471.0,BayArena,Frank Willenborg,2,0
1411,Regular Season,Sun,2018-01-28,18:00,Hannover 96,1.0,0 1,0.4,Wolfsburg,34300.0,HDI-Arena,Felix Brych,0,1
1412,Regular Season,Fri,2018-02-02,20:30,Köln,2.4,2 3,1.8,Dortmund,50000.0,RheinEnergieSTADION,Benjamin Brand,2,3
1413,Regular Season,Sat,2018-02-03,15:30,Hertha BSC,1.0,1 1,1.9,Hoffenheim,32598.0,Olympiastadion Berlin,Deniz Aytekin,1,1
1414,Regular Season,Sat,2018-02-03,15:30,Freiburg,1.0,0 0,0.7,Leverkusen,24000.0,Schwarzwald-Stadion,Robert Kampka,0,0
1415,Regular Season,Sat,2018-02-03,15:30,Mainz 05,1.6,0 2,1.8,Bayern Munich,34000.0,Opel Arena,Sören Storks,0,2
1416,Regular Season,Sat,2018-02-03,15:30,Wolfsburg,1.0,1 1,1.5,Stuttgart,24378.0,Volkswagen Arena,Robert Hartmann,1,1
1417,Regular Season,Sat,2018-02-03,15:30,Schalke 04,1.1,1 2,2.0,Werder Bremen,62271.0,Veltins-Arena,Guido Winkmann,1,2
1418,Regular Season,Sat,2018-02-03,18:30,M'Gladbach,1.0,0 1,1.1,RB Leipzig,49018.0,Stadion im Borussia-Park,Tobias Stieler,0,1
1419,Regular Season,Sun,2018-02-04,15:30,Augsburg,2.4,3 0,0.6,Eint Frankfurt,27188.0,WWK Arena,Harm Osmers,3,0
1420,Regular Season,Sun,2018-02-04,18:00,Hamburger SV,1.5,1 1,1.4,Hannover 96,46016.0,Volksparkstadion,Sascha Stegemann,1,1
1421,Regular Season,Fri,2018-02-09,20:30,RB Leipzig,2.2,2 0,1.0,Augsburg,34286.0,Red Bull Arena,Sven Jablonski,2,0
1422,Regular Season,Sat,2018-02-10,15:30,Eint Frankfurt,2.2,4 2,1.4,Köln,47700.0,Commerzbank-Arena,Daniel Siebert,4,2
1423,Regular Season,Sat,2018-02-10,15:30,Hannover 96,1.0,2 1,1.1,Freiburg,37800.0,HDI-Arena,Manuel Gräfe,2,1
1424,Regular Season,Sat,2018-02-10,15:30,Dortmund,2.3,2 0,0.6,Hamburger SV,81360.0,Signal Iduna Park,Marco Fritz,2,0
1425,Regular Season,Sat,2018-02-10,15:30,Hoffenheim,2.5,4 2,1.4,Mainz 05,24105.0,Dietmar-Hopp-Stadion,Benjamin Cortus,4,2
1426,Regular Season,Sat,2018-02-10,15:30,Leverkusen,1.0,0 2,0.8,Hertha BSC,25601.0,BayArena,Patrick Ittrich,0,2
1427,Regular Season,Sat,2018-02-10,18:30,Bayern Munich,1.8,2 1,0.7,Schalke 04,75000.0,Allianz Arena,Tobias Stieler,2,1
1428,Regular Season,Sun,2018-02-11,15:30,Stuttgart,0.7,1 0,0.9,M'Gladbach,53296.0,Mercedes-Benz Arena,Frank Willenborg,1,0
1429,Regular Season,Sun,2018-02-11,18:00,Werder Bremen,1.0,3 1,1.9,Wolfsburg,38062.0,Weserstadion,Deniz Aytekin,3,1
1430,Regular Season,Fri,2018-02-16,20:30,Hertha BSC,0.5,0 2,1.6,Mainz 05,30908.0,Olympiastadion Berlin,Martin Petersen,0,2
1431,Regular Season,Sat,2018-02-17,15:30,Köln,0.3,1 1,1.6,Hannover 96,48400.0,RheinEnergieSTADION,Markus Schmidt,1,1
1432,Regular Season,Sat,2018-02-17,15:30,Wolfsburg,0.3,1 2,2.7,Bayern Munich,30000.0,Volkswagen Arena,Sascha Stegemann,1,2
1433,Regular Season,Sat,2018-02-17,15:30,Hamburger SV,1.0,1 2,2.2,Leverkusen,45691.0,Volksparkstadion,Felix Brych,1,2
1434,Regular Season,Sat,2018-02-17,15:30,Freiburg,1.9,1 0,0.5,Werder Bremen,24000.0,Schwarzwald-Stadion,Robert Hartmann,1,0
1435,Regular Season,Sat,2018-02-17,18:30,Schalke 04,1.2,2 1,0.5,Hoffenheim,60741.0,Veltins-Arena,Benjamin Brand,2,1
1436,Regular Season,Sun,2018-02-18,15:30,Augsburg,0.5,0 1,1.6,Stuttgart,30007.0,WWK Arena,Tobias Stieler,0,1
1437,Regular Season,Sun,2018-02-18,18:00,M'Gladbach,2.4,0 1,0.5,Dortmund,54018.0,Stadion im Borussia-Park,Bastian Dankert,0,1
1438,Regular Season,Mon,2018-02-19,20:30,Eint Frankfurt,1.2,2 1,0.6,RB Leipzig,45100.0,Commerzbank-Arena,Felix Zwayer,2,1
1439,Regular Season,Fri,2018-02-23,20:30,Mainz 05,1.0,1 1,1.3,Wolfsburg,25173.0,Opel Arena,Bastian Dankert,1,1
1440,Regular Season,Sat,2018-02-24,15:30,Bayern Munich,2.4,0 0,0.3,Hertha BSC,75000.0,Allianz Arena,Guido Winkmann,0,0
1441,Regular Season,Sat,2018-02-24,15:30,Hoffenheim,0.6,1 1,1.0,Freiburg,30150.0,Dietmar-Hopp-Stadion,Christian Dingert,1,1
1442,Regular Season,Sat,2018-02-24,15:30,Hannover 96,1.9,0 1,1.3,M'Gladbach,43000.0,HDI-Arena,Robert Kampka,0,1
1443,Regular Season,Sat,2018-02-24,15:30,Stuttgart,1.7,1 0,0.5,Eint Frankfurt,55418.0,Mercedes-Benz Arena,Bibiana Steinhaus,1,0
1444,Regular Season,Sat,2018-02-24,18:30,Werder Bremen,0.9,1 0,0.6,Hamburger SV,42100.0,Weserstadion,Felix Zwayer,1,0
1445,Regular Season,Sun,2018-02-25,15:30,Leverkusen,0.3,0 2,1.5,Schalke 04,30210.0,BayArena,Daniel Siebert,0,2
1446,Regular Season,Sun,2018-02-25,18:00,RB Leipzig,2.4,1 2,1.6,Köln,31793.0,Red Bull Arena,Harm Osmers,1,2
1447,Regular Season,Mon,2018-02-26,20:30,Dortmund,0.7,1 1,1.2,Augsburg,54300.0,Signal Iduna Park,Manuel Gräfe,1,1
1448,Regular Season,Fri,2018-03-02,20:30,M'Gladbach,1.7,2 2,1.9,Werder Bremen,52211.0,Stadion im Borussia-Park,Benjamin Cortus,2,2
1449,Regular Season,Sat,2018-03-03,15:30,Augsburg,0.4,0 2,2.1,Hoffenheim,27100.0,WWK Arena,Patrick Ittrich,0,2
1450,Regular Season,Sat,2018-03-03,15:30,Wolfsburg,0.2,1 2,1.5,Leverkusen,24354.0,Volkswagen Arena,Felix Zwayer,1,2
1451,Regular Season,Sat,2018-03-03,15:30,Schalke 04,0.5,1 0,1.6,Hertha BSC,61578.0,Veltins-Arena,Sascha Stegemann,1,0
1452,Regular Season,Sat,2018-03-03,15:30,Hamburger SV,1.6,0 0,0.5,Mainz 05,46739.0,Volksparkstadion,Markus Schmidt,0,0
1453,Regular Season,Sat,2018-03-03,15:30,Eint Frankfurt,1.8,1 0,0.4,Hannover 96,48500.0,Commerzbank-Arena,Marco Fritz,1,0
1454,Regular Season,Sat,2018-03-03,18:30,RB Leipzig,0.6,1 1,1.8,Dortmund,42558.0,Red Bull Arena,Felix Brych,1,1
1455,Regular Season,Sun,2018-03-04,15:30,Köln,1.5,2 3,0.5,Stuttgart,50000.0,RheinEnergieSTADION,Sören Storks,2,3
1456,Regular Season,Sun,2018-03-04,18:00,Freiburg,0.5,0 4,2.1,Bayern Munich,24000.0,Schwarzwald-Stadion,Frank Willenborg,0,4
1457,Regular Season,Fri,2018-03-09,20:30,Mainz 05,0.8,0 1,0.3,Schalke 04,30655.0,Opel Arena,Felix Brych,0,1
1458,Regular Season,Sat,2018-03-10,15:30,Hertha BSC,1.3,0 0,0.3,Freiburg,38625.0,Olympiastadion Berlin,Sven Jablonski,0,0
1459,Regular Season,Sat,2018-03-10,15:30,Hoffenheim,1.5,3 0,0.5,Wolfsburg,25550.0,Dietmar-Hopp-Stadion,Manuel Gräfe,3,0
1460,Regular Season,Sat,2018-03-10,15:30,Hannover 96,1.0,1 3,2.2,Augsburg,36500.0,HDI-Arena,Bastian Dankert,1,3
1461,Regular Season,Sat,2018-03-10,15:30,Bayern Munich,4.2,6 0,0.0,Hamburger SV,75000.0,Allianz Arena,Christian Dingert,6,0
1462,Regular Season,Sat,2018-03-10,18:30,Leverkusen,2.5,2 0,0.6,M'Gladbach,28809.0,BayArena,Robert Hartmann,2,0
1463,Regular Season,Sun,2018-03-11,15:30,Stuttgart,1.0,0 0,0.7,RB Leipzig,53548.0,Mercedes-Benz Arena,Tobias Stieler,0,0
1464,Regular Season,Sun,2018-03-11,18:00,Dortmund,1.2,3 2,1.3,Eint Frankfurt,81360.0,Signal Iduna Park,Deniz Aytekin,3,2
1465,Regular Season,Mon,2018-03-12,20:30,Werder Bremen,1.4,3 1,0.6,Köln,41100.0,Weserstadion,Benjamin Brand,3,1
1466,Regular Season,Fri,2018-03-16,20:30,Freiburg,0.4,1 2,1.5,Stuttgart,24000.0,Schwarzwald-Stadion,Benjamin Brand,1,2
1467,Regular Season,Sat,2018-03-17,15:30,M'Gladbach,3.0,3 3,2.2,Hoffenheim,51049.0,Stadion im Borussia-Park,Martin Petersen,3,3
1468,Regular Season,Sat,2018-03-17,15:30,Eint Frankfurt,2.4,3 0,0.6,Mainz 05,49500.0,Commerzbank-Arena,Daniel Siebert,3,0
1469,Regular Season,Sat,2018-03-17,15:30,Hamburger SV,0.9,1 2,1.9,Hertha BSC,52159.0,Volksparkstadion,Robert Kampka,1,2
1470,Regular Season,Sat,2018-03-17,15:30,Augsburg,0.6,1 3,2.5,Werder Bremen,30080.0,WWK Arena,Sascha Stegemann,1,3
1471,Regular Season,Sat,2018-03-17,18:30,Wolfsburg,1.7,0 1,1.0,Schalke 04,27502.0,Volkswagen Arena,Benjamin Cortus,0,1
1472,Regular Season,Sun,2018-03-18,13:30,Dortmund,2.6,1 0,0.6,Hannover 96,81360.0,Signal Iduna Park,Patrick Ittrich,1,0
1473,Regular Season,Sun,2018-03-18,15:30,Köln,1.4,2 0,0.6,Leverkusen,50000.0,RheinEnergieSTADION,Harm Osmers,2,0
1474,Regular Season,Sun,2018-03-18,18:00,RB Leipzig,2.2,2 1,1.6,Bayern Munich,42558.0,Red Bull Arena,Marco Fritz,2,1
1475,Regular Season,Sat,2018-03-31,15:30,Leverkusen,0.8,0 0,0.3,Augsburg,25831.0,BayArena,Frank Willenborg,0,0
1476,Regular Season,Sat,2018-03-31,15:30,Hannover 96,1.0,2 3,3.1,RB Leipzig,42300.0,HDI-Arena,Guido Winkmann,2,3
1477,Regular Season,Sat,2018-03-31,15:30,Hoffenheim,3.1,6 0,0.6,Köln,30150.0,Dietmar-Hopp-Stadion,Robert Hartmann,6,0
1478,Regular Season,Sat,2018-03-31,15:30,Schalke 04,2.1,2 0,0.2,Freiburg,61688.0,Veltins-Arena,Tobias Stieler,2,0
1479,Regular Season,Sat,2018-03-31,15:30,Stuttgart,1.1,1 1,0.9,Hamburger SV,60449.0,Mercedes-Benz Arena,Felix Brych,1,1
1480,Regular Season,Sat,2018-03-31,18:30,Bayern Munich,4.0,6 0,0.6,Dortmund,75000.0,Allianz Arena,Bastian Dankert,6,0
1481,Regular Season,Sat,2018-03-31,20:30,Hertha BSC,0.5,0 0,0.9,Wolfsburg,34765.0,Olympiastadion Berlin,Deniz Aytekin,0,0
1482,Regular Season,Sun,2018-04-01,15:30,Werder Bremen,0.9,2 1,1.0,Eint Frankfurt,42100.0,Weserstadion,Felix Zwayer,2,1
1483,Regular Season,Sun,2018-04-01,18:00,Mainz 05,0.7,0 0,0.9,M'Gladbach,30173.0,Opel Arena,Manuel Gräfe,0,0
1484,Regular Season,Fri,2018-04-06,20:30,Hannover 96,1.5,2 1,1.4,Werder Bremen,49000.0,HDI-Arena,Tobias Welz,2,1
1485,Regular Season,Sat,2018-04-07,15:30,Freiburg,1.4,0 2,0.9,Wolfsburg,24000.0,Schwarzwald-Stadion,Sascha Stegemann,0,2
1486,Regular Season,Sat,2018-04-07,15:30,Köln,1.3,1 1,1.5,Mainz 05,50000.0,RheinEnergieSTADION,Benjamin Cortus,1,1
1487,Regular Season,Sat,2018-04-07,15:30,Augsburg,1.2,1 4,1.6,Bayern Munich,30660.0,WWK Arena,Markus Schmidt,1,4
1488,Regular Season,Sat,2018-04-07,15:30,M'Gladbach,1.4,2 1,2.6,Hertha BSC,51417.0,Stadion im Borussia-Park,Bibiana Steinhaus,2,1
1489,Regular Season,Sat,2018-04-07,18:30,Hamburger SV,1.9,3 2,1.2,Schalke 04,54137.0,Volksparkstadion,Christian Dingert,3,2
1490,Regular Season,Sun,2018-04-08,15:30,Dortmund,1.7,3 0,0.6,Stuttgart,81360.0,Signal Iduna Park,Patrick Ittrich,3,0
1491,Regular Season,Sun,2018-04-08,18:00,Eint Frankfurt,1.6,1 1,1.1,Hoffenheim,50500.0,Commerzbank-Arena,Daniel Siebert,1,1
1492,Regular Season,Mon,2018-04-09,20:30,RB Leipzig,1.6,1 4,1.6,Leverkusen,35617.0,Red Bull Arena,Deniz Aytekin,1,4
1493,Regular Season,Fri,2018-04-13,20:30,Wolfsburg,1.1,0 0,0.3,Augsburg,23512.0,Volkswagen Arena,Patrick Ittrich,0,0
1494,Regular Season,Sat,2018-04-14,15:30,Hoffenheim,2.5,2 0,0.5,Hamburger SV,30150.0,Dietmar-Hopp-Stadion,Harm Osmers,2,0
1495,Regular Season,Sat,2018-04-14,15:30,Hertha BSC,1.7,2 1,1.6,Köln,49253.0,Olympiastadion Berlin,Sören Storks,2,1
1496,Regular Season,Sat,2018-04-14,15:30,Leverkusen,2.9,4 1,0.9,Eint Frankfurt,30210.0,BayArena,Felix Brych,4,1
1497,Regular Season,Sat,2018-04-14,15:30,Stuttgart,0.9,1 1,0.9,Hannover 96,57131.0,Mercedes-Benz Arena,Sven Jablonski,1,1
1498,Regular Season,Sat,2018-04-14,18:30,Bayern Munich,3.4,5 1,0.2,M'Gladbach,75000.0,Allianz Arena,Robert Kampka,5,1
1499,Regular Season,Sun,2018-04-15,15:30,Schalke 04,0.8,2 0,0.8,Dortmund,61786.0,Veltins-Arena,Manuel Gräfe,2,0
1500,Regular Season,Sun,2018-04-15,18:00,Werder Bremen,1.1,1 1,1.2,RB Leipzig,42100.0,Weserstadion,Christian Dingert,1,1
1501,Regular Season,Mon,2018-04-16,20:30,Mainz 05,2.4,2 0,0.4,Freiburg,26407.0,Opel Arena,Guido Winkmann,2,0
1502,Regular Season,Fri,2018-04-20,20:30,M'Gladbach,2.1,3 0,0.4,Wolfsburg,47797.0,Stadion im Borussia-Park,Tobias Stieler,3,0
1503,Regular Season,Sat,2018-04-21,15:30,Hamburger SV,1.5,1 0,1.0,Freiburg,54847.0,Volksparkstadion,Benjamin Cortus,1,0
1504,Regular Season,Sat,2018-04-21,15:30,Stuttgart,1.4,2 0,0.6,Werder Bremen,58932.0,Mercedes-Benz Arena,Sören Storks,2,0
1505,Regular Season,Sat,2018-04-21,15:30,RB Leipzig,1.9,2 5,3.0,Hoffenheim,41780.0,Red Bull Arena,Tobias Welz,2,5
1506,Regular Season,Sat,2018-04-21,15:30,Hannover 96,0.5,0 3,1.3,Bayern Munich,49000.0,HDI-Arena,Martin Petersen,0,3
1507,Regular Season,Sat,2018-04-21,15:30,Eint Frankfurt,1.4,0 3,1.4,Hertha BSC,51000.0,Commerzbank-Arena,Sascha Stegemann,0,3
1508,Regular Season,Sat,2018-04-21,18:30,Dortmund,3.2,4 0,0.5,Leverkusen,81360.0,Signal Iduna Park,Markus Schmidt,4,0
1509,Regular Season,Sun,2018-04-22,15:30,Augsburg,1.8,2 0,0.3,Mainz 05,29110.0,WWK Arena,Frank Willenborg,2,0
1510,Regular Season,Sun,2018-04-22,18:00,Köln,0.9,2 2,2.2,Schalke 04,50000.0,RheinEnergieSTADION,Marco Fritz,2,2
1511,Regular Season,Fri,2018-04-27,20:30,Hoffenheim,1.8,3 1,1.4,Hannover 96,26452.0,Dietmar-Hopp-Stadion,Patrick Ittrich,3,1
